Ticker,month,open_date,open_price,close_date,close_price,monthly_return
INDUSINDBK,May-2024,2024-05-02,1505.2,2024-05-31,1461.85,-2.88
INDUSINDBK,Jun-2024,2024-06-03,1529.7,2024-06-28,1464.5,-4.26
INDUSINDBK,Jul-2024,2024-07-01,1456.9,2024-07-31,1427.8,-2.0
INDUSINDBK,Aug-2024,2024-08-01,1419.85,2024-08-30,1425.25,0.38
INDUSINDBK,Sep-2024,2024-09-02,1449.05,2024-09-30,1447.6,-0.1
INDUSINDBK,Oct-2024,2024-10-01,1409.7,2024-10-31,1055.6,-25.12
INFY,Nov-2023,2023-11-01,1354.15,2023-11-30,1455.15,7.46
INFY,Dec-2023,2023-12-01,1452.3,2023-12-29,1542.9,6.24
INFY,Jan-2024,2024-01-01,1551.35,2024-01-31,1660.9,7.06
INFY,Feb-2024,2024-02-01,1657.05,2024-02-29,1673.9,1.02
INFY,Mar-2024,2024-03-01,1654.7,2024-03-28,1498.05,-9.47
INFY,Apr-2024,2024-04-01,1495.45,2024-04-30,1420.55,-5.01
INFY,May-2024,2024-05-02,1414.45,2024-05-31,1406.9,-0.53
INFY,Jun-2024,2024-06-03,1405.9,2024-06-28,1566.75,11.44
INFY,Jul-2024,2024-07-01,1590.8,2024-07-31,1868.25,17.44
INFY,Aug-2024,2024-08-01,1852.6,2024-08-30,1943.7,4.92
INFY,Sep-2024,2024-09-02,1964.5,2024-09-30,1875.6,-4.53
INFY,Oct-2024,2024-10-01,1904.35,2024-10-31,1757.25,-7.72
ITC,Nov-2023,2023-11-01,428.1,2023-11-30,435.8,1.8
ITC,Dec-2023,2023-12-01,449.8,2023-12-29,462.1,2.73
ITC,Jan-2024,2024-01-01,468.05,2024-01-31,441.55,-5.66
ITC,Feb-2024,2024-02-01,442.9,2024-02-29,406.3,-8.26
ITC,Mar-2024,2024-03-01,409.5,2024-03-28,428.35,4.6
ITC,Apr-2024,2024-04-01,426.7,2024-04-30,435.65,2.1
ITC,May-2024,2024-05-02,439.0,2024-05-31,426.45,-2.86
ITC,Jun-2024,2024-06-03,430.35,2024-06-28,424.9,-1.27
ITC,Jul-2024,2024-07-01,429.05,2024-07-31,495.35,15.45
ITC,Aug-2024,2024-08-01,493.7,2024-08-30,501.9,1.66
ITC,Sep-2024,2024-09-02,510.05,2024-09-30,518.15,1.59
ITC,Oct-2024,2024-10-01,516.2,2024-10-31,488.8,-5.31
JSWSTEEL,Nov-2023,2023-11-01,724.45,2023-11-30,801.1,10.58
JSWSTEEL,Dec-2023,2023-12-01,810.8,2023-12-29,880.25,8.57
JSWSTEEL,Jan-2024,2024-01-01,877.6,2024-01-31,818.65,-6.72
JSWSTEEL,Feb-2024,2024-02-01,801.7,2024-02-29,800.1,-0.2
JSWSTEEL,Mar-2024,2024-03-01,836.2,2024-03-28,830.2,-0.72
JSWSTEEL,Apr-2024,2024-04-01,871.95,2024-04-30,882.2,1.18
JSWSTEEL,May-2024,2024-05-02,890.35,2024-05-31,880.55,-1.1
JSWSTEEL,Jun-2024,2024-06-03,915.3,2024-06-28,931.5,1.77
JSWSTEEL,Jul-2024,2024-07-01,943.9,2024-07-31,928.25,-1.66
JSWSTEEL,Aug-2024,2024-08-01,934.55,2024-08-30,941.1,0.7
JSWSTEEL,Sep-2024,2024-09-02,940.45,2024-09-30,1030.05,9.53
JSWSTEEL,Oct-2024,2024-10-01,1027.3,2024-10-31,963.65,-6.2
KOTAKBANK,Nov-2023,2023-11-01,1724.4,2023-11-30,1755.45,1.8
KOTAKBANK,Dec-2023,2023-12-01,1750.5,2023-12-29,1908.1,9.0
KOTAKBANK,Jan-2024,2024-01-01,1909.15,2024-01-31,1825.25,-4.39
KOTAKBANK,Feb-2024,2024-02-01,1822.75,2024-02-29,1689.45,-7.31
KOTAKBANK,Mar-2024,2024-03-01,1727.7,2024-03-28,1785.5,3.35
KOTAKBANK,Apr-2024,2024-04-01,1790.7,2024-04-30,1623.95,-9.31
KOTAKBANK,May-2024,2024-05-02,1575.65,2024-05-31,1680.4,6.65
KOTAKBANK,Jun-2024,2024-06-03,1718.05,2024-06-28,1802.5,4.92
KOTAKBANK,Jul-2024,2024-07-01,1808.1,2024-07-31,1807.9,-0.01
KOTAKBANK,Aug-2024,2024-08-01,1792.65,2024-08-30,1780.8,-0.66
KOTAKBANK,Sep-2024,2024-09-02,1780.25,2024-09-30,1853.95,4.14
KOTAKBANK,Oct-2024,2024-10-01,1879.4,2024-10-31,1731.1,-7.89
LT,Nov-2023,2023-11-01,2895.3,2023-11-30,3109.2,7.39
LT,Dec-2023,2023-12-01,3190.65,2023-12-29,3526.0,10.51
LT,Jan-2024,2024-01-01,3525.45,2024-01-31,3479.75,-1.3
LT,Feb-2024,2024-02-01,3398.0,2024-02-29,3477.55,2.34
LT,Mar-2024,2024-03-01,3633.5,2024-03-28,3763.9,3.59
LT,Apr-2024,2024-04-01,3838.0,2024-04-30,3594.3,-6.35
LT,May-2024,2024-05-02,3599.5,2024-05-31,3669.3,1.94
LT,Jun-2024,2024-06-03,3897.15,2024-06-28,3548.45,-8.95
LT,Jul-2024,2024-07-01,3526.55,2024-07-31,3815.0,8.18
LT,Aug-2024,2024-08-01,3779.3,2024-08-30,3704.65,-1.98
LT,Sep-2024,2024-09-02,3683.1,2024-09-30,3675.55,-0.2
LT,Oct-2024,2024-10-01,3653.5,2024-10-31,3622.3,-0.85
M&M,Nov-2023,2023-11-01,1454.6,2023-11-30,1647.75,13.28
M&M,Dec-2023,2023-12-01,1625.5,2023-12-29,1729.4,6.39
M&M,Jan-2024,2024-01-01,1703.3,2024-01-31,1651.55,-3.04
M&M,Feb-2024,2024-02-01,1651.15,2024-02-29,1932.4,17.03
M&M,Mar-2024,2024-03-01,1972.95,2024-03-28,1921.35,-2.62
M&M,Apr-2024,2024-04-01,1915.95,2024-04-30,2156.35,12.55
M&M,May-2024,2024-05-02,2185.15,2024-05-31,2506.25,14.69
M&M,Jun-2024,2024-06-03,2634.0,2024-06-28,2866.65,8.83
M&M,Jul-2024,2024-07-01,2875.85,2024-07-31,2907.8,1.11
M&M,Aug-2024,2024-08-01,2828.4,2024-08-30,2805.4,-0.81
M&M,Sep-2024,2024-09-02,2777.0,2024-09-30,3094.9,11.45
M&M,Oct-2024,2024-10-01,3165.5,2024-10-31,2728.55,-13.8
MARUTI,Nov-2023,2023-11-01,10227.8,2023-11-30,10608.7,3.72
MARUTI,Dec-2023,2023-12-01,10585.7,2023-12-29,10302.3,-2.68
MARUTI,Jan-2024,2024-01-01,10283.3,2024-01-31,10186.9,-0.94
MARUTI,Feb-2024,2024-02-01,10638.0,2024-02-29,11288.35,6.11
MARUTI,Mar-2024,2024-03-01,11620.95,2024-03-28,12600.35,8.43
MARUTI,Apr-2024,2024-04-01,12569.6,2024-04-30,12817.5,1.97
MARUTI,May-2024,2024-05-02,12805.35,2024-05-31,12399.3,-3.17
MARUTI,Jun-2024,2024-06-03,12476.15,2024-06-28,12033.85,-3.55
MARUTI,Jul-2024,2024-07-01,12108.65,2024-07-31,13115.8,8.32
MARUTI,Aug-2024,2024-08-01,13359.05,2024-08-30,12403.0,-7.16
MARUTI,Sep-2024,2024-09-02,12427.4,2024-09-30,13238.0,6.52
MARUTI,Oct-2024,2024-10-01,13166.0,2024-10-31,11076.45,-15.87
NESTLEIND,Nov-2023,2023-11-01,2387.27,2023-11-30,2423.61,1.52
NESTLEIND,Dec-2023,2023-12-01,2433.86,2023-12-29,2658.03,9.21
NESTLEIND,Jan-2024,2024-01-01,2737.24,2024-01-31,2506.0,-8.45
NESTLEIND,Feb-2024,2024-02-01,2467.8,2024-02-29,2596.2,5.2
NESTLEIND,Mar-2024,2024-03-01,2601.45,2024-03-28,2622.35,0.8
NESTLEIND,Apr-2024,2024-04-01,2585.6,2024-04-30,2507.4,-3.02
NESTLEIND,May-2024,2024-05-02,2512.3,2024-05-31,2354.9,-6.27
NESTLEIND,Jun-2024,2024-06-03,2355.05,2024-06-28,2551.65,8.35
NESTLEIND,Jul-2024,2024-07-01,2568.1,2024-07-31,2456.35,-4.35
NESTLEIND,Aug-2024,2024-08-01,2484.0,2024-08-30,2500.75,0.67
NESTLEIND,Sep-2024,2024-09-02,2509.9,2024-09-30,2689.95,7.17
NESTLEIND,Oct-2024,2024-10-01,2707.05,2024-10-31,2262.95,-16.41
NTPC,Nov-2023,2023-11-01,232.6,2023-11-30,261.3,12.34
NTPC,Dec-2023,2023-12-01,268.95,2023-12-29,311.15,15.69
NTPC,Jan-2024,2024-01-01,309.75,2024-01-31,317.5,2.5
NTPC,Feb-2024,2024-02-01,322.0,2024-02-29,335.6,4.22
NTPC,Mar-2024,2024-03-01,343.5,2024-03-28,335.8,-2.24
NTPC,Apr-2024,2024-04-01,342.35,2024-04-30,363.2,6.09
NTPC,May-2024,2024-05-02,369.05,2024-05-31,359.0,-2.72
NTPC,Jun-2024,2024-06-03,391.8,2024-06-28,378.35,-3.43
NTPC,Jul-2024,2024-07-01,369.75,2024-07-31,416.0,12.51
NTPC,Aug-2024,2024-08-01,423.45,2024-08-30,416.2,-1.71
NTPC,Sep-2024,2024-09-02,410.0,2024-09-30,443.2,8.1
NTPC,Oct-2024,2024-10-01,440.1,2024-10-31,408.15,-7.26
ONGC,Nov-2023,2023-11-01,186.7,2023-11-30,194.95,4.42
ONGC,Dec-2023,2023-12-01,194.55,2023-12-29,205.05,5.4
ONGC,Jan-2024,2024-01-01,205.35,2024-01-31,252.25,22.84
ONGC,Feb-2024,2024-02-01,247.65,2024-02-29,264.6,6.84
ONGC,Mar-2024,2024-03-01,270.55,2024-03-28,268.05,-0.92
ONGC,Apr-2024,2024-04-01,269.9,2024-04-30,282.85,4.8
ONGC,May-2024,2024-05-02,282.8,2024-05-31,264.35,-6.52
ONGC,Jun-2024,2024-06-03,284.1,2024-06-28,274.2,-3.48
ONGC,Jul-2024,2024-07-01,272.95,2024-07-31,334.2,22.44
ONGC,Aug-2024,2024-08-01,341.75,2024-08-30,330.75,-3.22
ONGC,Sep-2024,2024-09-02,326.2,2024-09-30,297.6,-8.77
ONGC,Oct-2024,2024-10-01,291.95,2024-10-31,266.15,-8.84
POWERGRID,Nov-2023,2023-11-01,200.95,2023-11-30,208.95,3.98
POWERGRID,Dec-2023,2023-12-01,210.2,2023-12-29,237.2,12.84
POWERGRID,Jan-2024,2024-01-01,238.25,2024-01-31,259.3,8.84
POWERGRID,Feb-2024,2024-02-01,265.8,2024-02-29,282.85,6.41
POWERGRID,Mar-2024,2024-03-01,287.7,2024-03-28,276.9,-3.75
POWERGRID,Apr-2024,2024-04-01,280.15,2024-04-30,301.85,7.75
POWERGRID,May-2024,2024-05-02,313.6,2024-05-31,310.0,-1.15
POWERGRID,Jun-2024,2024-06-03,337.65,2024-06-28,330.95,-1.98
POWERGRID,Jul-2024,2024-07-01,329.6,2024-07-31,348.2,5.64
POWERGRID,Aug-2024,2024-08-01,361.1,2024-08-30,337.4,-6.56
POWERGRID,Sep-2024,2024-09-02,335.55,2024-09-30,352.85,5.16
POWERGRID,Oct-2024,2024-10-01,350.8,2024-10-31,320.8,-8.55
RELIANCE,Nov-2023,2023-11-01,1148.7,2023-11-30,1188.72,3.48
RELIANCE,Dec-2023,2023-12-01,1197.15,2023-12-29,1292.47,7.96
RELIANCE,Jan-2024,2024-01-01,1295.13,2024-01-31,1426.63,10.15
RELIANCE,Feb-2024,2024-02-01,1426.65,2024-02-29,1460.8,2.39
RELIANCE,Mar-2024,2024-03-01,1492.13,2024-03-28,1485.85,-0.42
RELIANCE,Apr-2024,2024-04-01,1484.78,2024-04-30,1467.0,-1.2
RELIANCE,May-2024,2024-05-02,1466.55,2024-05-31,1430.4,-2.46
RELIANCE,Jun-2024,2024-06-03,1510.33,2024-06-28,1565.4,3.65
RELIANCE,Jul-2024,2024-07-01,1560.15,2024-07-31,1505.43,-3.51
RELIANCE,Aug-2024,2024-08-01,1515.3,2024-08-30,1509.63,-0.37
RELIANCE,Sep-2024,2024-09-02,1516.25,2024-09-30,1476.58,-2.62
RELIANCE,Oct-2024,2024-10-01,1464.83,2024-10-31,1332.05,-9.06
SBILIFE,Nov-2023,2023-11-01,1336.05,2023-11-30,1435.25,7.42
SBILIFE,Dec-2023,2023-12-01,1423.65,2023-12-29,1432.6,0.63
SBILIFE,Jan-2024,2024-01-01,1432.1,2024-01-31,1401.15,-2.16
SBILIFE,Feb-2024,2024-02-01,1432.75,2024-02-29,1552.55,8.36
SBILIFE,Mar-2024,2024-03-01,1542.15,2024-03-28,1500.25,-2.72
SBILIFE,Apr-2024,2024-04-01,1489.95,2024-04-30,1436.55,-3.58
SBILIFE,May-2024,2024-05-02,1460.9,2024-05-31,1386.4,-5.1
SBILIFE,Jun-2024,2024-06-03,1391.5,2024-06-28,1491.95,7.22
SBILIFE,Jul-2024,2024-07-01,1501.85,2024-07-31,1753.65,16.77
SBILIFE,Aug-2024,2024-08-01,1767.25,2024-08-30,1850.3,4.7
SBILIFE,Sep-2024,2024-09-02,1888.75,2024-09-30,1844.0,-2.37
SBILIFE,Oct-2024,2024-10-01,1834.2,2024-10-31,1622.15,-11.56
SBIN,Nov-2023,2023-11-01,566.4,2023-11-30,564.75,-0.29
SBIN,Dec-2023,2023-12-01,571.75,2023-12-29,642.05,12.3
SBIN,Jan-2024,2024-01-01,641.35,2024-01-31,640.5,-0.13
SBIN,Feb-2024,2024-02-01,647.65,2024-02-29,748.1,15.51
SBIN,Mar-2024,2024-03-01,769.15,2024-03-28,752.35,-2.18
SBIN,Apr-2024,2024-04-01,758.3,2024-04-30,826.25,8.96
SBIN,May-2024,2024-05-02,830.05,2024-05-31,830.35,0.04
SBIN,Jun-2024,2024-06-03,905.65,2024-06-28,848.95,-6.26
SBIN,Jul-2024,2024-07-01,841.95,2024-07-31,872.4,3.62
SBIN,Aug-2024,2024-08-01,862.65,2024-08-30,815.6,-5.45
SBIN,Sep-2024,2024-09-02,822.15,2024-09-30,787.9,-4.17
SBIN,Oct-2024,2024-10-01,796.95,2024-10-31,820.2,2.92
SHRIRAMFIN,Nov-2023,2023-11-01,1902.25,2023-11-30,2007.2,5.52
SHRIRAMFIN,Dec-2023,2023-12-01,2003.25,2023-12-29,2053.3,2.5
SHRIRAMFIN,Jan-2024,2024-01-01,2048.85,2024-01-31,2466.8,20.4
SHRIRAMFIN,Feb-2024,2024-02-01,2397.2,2024-02-29,2438.6,1.73
SHRIRAMFIN,Mar-2024,2024-03-01,2450.45,2024-03-28,2359.8,-3.7
SHRIRAMFIN,Apr-2024,2024-04-01,2431.75,2024-04-30,2551.7,4.93
SHRIRAMFIN,May-2024,2024-05-02,2582.1,2024-05-31,2354.05,-8.83
SHRIRAMFIN,Jun-2024,2024-06-03,2509.15,2024-06-28,2911.5,16.04
SHRIRAMFIN,Jul-2024,2024-07-01,2924.25,2024-07-31,2931.95,0.26
SHRIRAMFIN,Aug-2024,2024-08-01,2989.25,2024-08-30,3204.5,7.2
SHRIRAMFIN,Sep-2024,2024-09-02,3225.25,2024-09-30,3576.95,10.9
SHRIRAMFIN,Oct-2024,2024-10-01,3570.4,2024-10-31,3138.9,-12.09
SUNPHARMA,Nov-2023,2023-11-01,1116.2,2023-11-30,1225.85,9.82
SUNPHARMA,Dec-2023,2023-12-01,1231.25,2023-12-29,1259.45,2.29
SUNPHARMA,Jan-2024,2024-01-01,1260.25,2024-01-31,1418.45,12.55
SUNPHARMA,Feb-2024,2024-02-01,1407.95,2024-02-29,1577.95,12.07
SUNPHARMA,Mar-2024,2024-03-01,1559.25,2024-03-28,1620.55,3.93
SUNPHARMA,Apr-2024,2024-04-01,1629.25,2024-04-30,1502.1,-7.8
SUNPHARMA,May-2024,2024-05-02,1519.0,2024-05-31,1459.8,-3.9
SUNPHARMA,Jun-2024,2024-06-03,1453.05,2024-06-28,1520.85,4.67
SUNPHARMA,Jul-2024,2024-07-01,1520.1,2024-07-31,1719.35,13.11
SUNPHARMA,Aug-2024,2024-08-01,1715.2,2024-08-30,1821.65,6.21
SUNPHARMA,Sep-2024,2024-09-02,1815.95,2024-09-30,1926.7,6.1
SUNPHARMA,Oct-2024,2024-10-01,1919.95,2024-10-31,1848.9,-3.7
TATACONSUM,Nov-2023,2023-11-01,892.06,2023-11-30,929.2,4.16
TATACONSUM,Dec-2023,2023-12-01,931.27,2023-12-29,1073.46,15.27
TATACONSUM,Jan-2024,2024-01-01,1066.84,2024-01-31,1104.27,3.51
TATACONSUM,Feb-2024,2024-02-01,1115.78,2024-02-29,1175.44,5.35
TATACONSUM,Mar-2024,2024-03-01,1186.26,2024-03-28,1082.74,-8.73
TATACONSUM,Apr-2024,2024-04-01,1073.56,2024-04-30,1094.74,1.97
TATACONSUM,May-2024,2024-05-02,1077.75,2024-05-31,1047.23,-2.83
TATACONSUM,Jun-2024,2024-06-03,1056.02,2024-06-28,1083.98,2.65
TATACONSUM,Jul-2024,2024-07-01,1081.11,2024-07-31,1188.95,9.97
TATACONSUM,Aug-2024,2024-08-01,1208.35,2024-08-30,1200.15,-0.68
TATACONSUM,Sep-2024,2024-09-02,1199.7,2024-09-30,1196.95,-0.23
TATACONSUM,Oct-2024,2024-10-01,1196.25,2024-10-31,1002.55,-16.19
TATAMOTORS,Nov-2023,2023-11-01,627.7,2023-11-30,706.4,12.54
TATAMOTORS,Dec-2023,2023-12-01,705.45,2023-12-29,779.95,10.56
TATAMOTORS,Jan-2024,2024-01-01,790.6,2024-01-31,884.2,11.84
TATAMOTORS,Feb-2024,2024-02-01,878.5,2024-02-29,950.2,8.16
TATAMOTORS,Mar-2024,2024-03-01,977.4,2024-03-28,992.8,1.58
TATAMOTORS,Apr-2024,2024-04-01,992.25,2024-04-30,1007.9,1.58
TATAMOTORS,May-2024,2024-05-02,1027.8,2024-05-31,923.0,-10.2
TATAMOTORS,Jun-2024,2024-06-03,950.45,2024-06-28,989.75,4.13
TATAMOTORS,Jul-2024,2024-07-01,1002.05,2024-07-31,1156.65,15.43
TATAMOTORS,Aug-2024,2024-08-01,1144.4,2024-08-30,1111.35,-2.89
TATAMOTORS,Sep-2024,2024-09-02,1092.65,2024-09-30,974.65,-10.8
TATAMOTORS,Oct-2024,2024-10-01,965.2,2024-10-31,834.05,-13.59
TATASTEEL,Nov-2023,2023-11-01,116.6,2023-11-30,127.9,9.69
TATASTEEL,Dec-2023,2023-12-01,130.0,2023-12-29,139.6,7.38
TATASTEEL,Jan-2024,2024-01-01,139.85,2024-01-31,135.95,-2.79
TATASTEEL,Feb-2024,2024-02-01,134.8,2024-02-29,140.85,4.49
TATASTEEL,Mar-2024,2024-03-01,149.95,2024-03-28,155.85,3.93
TATASTEEL,Apr-2024,2024-04-01,163.15,2024-04-30,165.0,1.13
TATASTEEL,May-2024,2024-05-02,167.35,2024-05-31,167.2,-0.09
TATASTEEL,Jun-2024,2024-06-03,174.25,2024-06-28,174.01,-0.14
TATASTEEL,Jul-2024,2024-07-01,174.07,2024-07-31,165.33,-5.02
TATASTEEL,Aug-2024,2024-08-01,163.06,2024-08-30,152.76,-6.32
TATASTEEL,Sep-2024,2024-09-02,152.88,2024-09-30,168.55,10.25
TATASTEEL,Oct-2024,2024-10-01,167.03,2024-10-31,148.56,-11.06
TCS,Nov-2023,2023-11-01,3330.65,2023-11-30,3487.6,4.71
TCS,Dec-2023,2023-12-01,3511.65,2023-12-29,3793.4,8.02
TCS,Jan-2024,2024-01-01,3811.1,2024-01-31,3815.95,0.13
TCS,Feb-2024,2024-02-01,3854.15,2024-02-29,4095.1,6.25
TCS,Mar-2024,2024-03-01,4094.35,2024-03-28,3876.3,-5.33
TCS,Apr-2024,2024-04-01,3916.75,2024-04-30,3820.65,-2.45
TCS,May-2024,2024-05-02,3863.3,2024-05-31,3670.95,-4.98
TCS,Jun-2024,2024-06-03,3702.85,2024-06-28,3904.15,5.44
TCS,Jul-2024,2024-07-01,3978.2,2024-07-31,4385.35,10.23
TCS,Aug-2024,2024-08-01,4397.1,2024-08-30,4553.75,3.56
TCS,Sep-2024,2024-09-02,4521.05,2024-09-30,4268.5,-5.59
TCS,Oct-2024,2024-10-01,4287.9,2024-10-31,3968.45,-7.45
TECHM,Nov-2023,2023-11-01,1125.1,2023-11-30,1220.95,8.52
TECHM,Dec-2023,2023-12-01,1220.55,2023-12-29,1272.65,4.27
TECHM,Jan-2024,2024-01-01,1297.15,2024-01-31,1333.65,2.81
TECHM,Feb-2024,2024-02-01,1312.5,2024-02-29,1273.85,-2.94
TECHM,Mar-2024,2024-03-01,1271.8,2024-03-28,1248.1,-1.86
TECHM,Apr-2024,2024-04-01,1244.55,2024-04-30,1263.5,1.52
TECHM,May-2024,2024-05-02,1266.9,2024-05-31,1228.45,-3.03
TECHM,Jun-2024,2024-06-03,1245.35,2024-06-28,1430.35,14.86
TECHM,Jul-2024,2024-07-01,1472.1,2024-07-31,1554.4,5.59
TECHM,Aug-2024,2024-08-01,1544.45,2024-08-30,1636.5,5.96
TECHM,Sep-2024,2024-09-02,1646.65,2024-09-30,1577.2,-4.22
TECHM,Oct-2024,2024-10-01,1625.4,2024-10-31,1608.65,-1.03
TITAN,Nov-2023,2023-11-01,3173.4,2023-11-30,3490.6,10.0
TITAN,Dec-2023,2023-12-01,3489.5,2023-12-29,3675.45,5.33
TITAN,Jan-2024,2024-01-01,3677.15,2024-01-31,3697.55,0.55
TITAN,Feb-2024,2024-02-01,3627.45,2024-02-29,3624.4,-0.08
TITAN,Mar-2024,2024-03-01,3765.9,2024-03-28,3801.8,0.95
TITAN,Apr-2024,2024-04-01,3738.4,2024-04-30,3589.25,-3.99
TITAN,May-2024,2024-05-02,3568.45,2024-05-31,3241.9,-9.15
TITAN,Jun-2024,2024-06-03,3261.2,2024-06-28,3404.2,4.38
TITAN,Jul-2024,2024-07-01,3431.45,2024-07-31,3458.95,0.8
TITAN,Aug-2024,2024-08-01,3468.35,2024-08-30,3565.15,2.79
TITAN,Sep-2024,2024-09-02,3587.55,2024-09-30,3823.95,6.59
TITAN,Oct-2024,2024-10-01,3775.95,2024-10-31,3267.05,-13.48
TRENT,Nov-2023,2023-11-01,2197.65,2023-11-30,2787.0,26.82
TRENT,Dec-2023,2023-12-01,2807.7,2023-12-29,3054.95,8.81
TRENT,Jan-2024,2024-01-01,3002.1,2024-01-31,3086.95,2.83
TRENT,Feb-2024,2024-02-01,3102.8,2024-02-29,3881.8,25.11
TRENT,Mar-2024,2024-03-01,3901.25,2024-03-28,3948.0,1.2
TRENT,Apr-2024,2024-04-01,3886.8,2024-04-30,4409.9,13.46
TRENT,May-2024,2024-05-02,4646.7,2024-05-31,4559.15,-1.88
TRENT,Jun-2024,2024-06-03,4662.2,2024-06-28,5479.85,17.54
TRENT,Jul-2024,2024-07-01,5515.65,2024-07-31,5839.0,5.86
TRENT,Aug-2024,2024-08-01,5770.8,2024-08-30,7158.75,24.05
TRENT,Sep-2024,2024-09-02,7148.2,2024-09-30,7574.65,5.97
TRENT,Oct-2024,2024-10-01,7612.7,2024-10-31,7128.35,-6.36
ULTRACEMCO,Nov-2023,2023-11-01,8381.45,2023-11-30,9003.65,7.42
ULTRACEMCO,Dec-2023,2023-12-01,9033.85,2023-12-29,10503.0,16.26
ULTRACEMCO,Jan-2024,2024-01-01,10464.0,2024-01-31,10167.3,-2.84
ULTRACEMCO,Feb-2024,2024-02-01,9922.3,2024-02-29,9892.4,-0.3
ULTRACEMCO,Mar-2024,2024-03-01,10135.5,2024-03-28,9749.15,-3.81
ULTRACEMCO,Apr-2024,2024-04-01,9954.4,2024-04-30,9971.85,0.18
ULTRACEMCO,May-2024,2024-05-02,9983.45,2024-05-31,9915.5,-0.68
ULTRACEMCO,Jun-2024,2024-06-03,10470.05,2024-06-28,11667.9,11.44
ULTRACEMCO,Jul-2024,2024-07-01,11904.65,2024-07-31,11887.2,-0.15
ULTRACEMCO,Aug-2024,2024-08-01,11984.5,2024-08-30,11301.9,-5.7
ULTRACEMCO,Sep-2024,2024-09-02,11424.9,2024-09-30,11802.0,3.3
ULTRACEMCO,Oct-2024,2024-10-01,11837.15,2024-10-31,11065.65,-6.52
WIPRO,Nov-2023,2023-11-01,380.95,2023-11-30,413.05,8.43
WIPRO,Dec-2023,2023-12-01,407.65,2023-12-29,471.3,15.61
WIPRO,Jan-2024,2024-01-01,477.15,2024-01-31,478.15,0.21
WIPRO,Feb-2024,2024-02-01,471.35,2024-02-29,518.6,10.02
WIPRO,Mar-2024,2024-03-01,519.1,2024-03-28,480.1,-7.51
WIPRO,Apr-2024,2024-04-01,484.95,2024-04-30,462.4,-4.65
WIPRO,May-2024,2024-05-02,457.4,2024-05-31,438.2,-4.2
WIPRO,Jun-2024,2024-06-03,444.1,2024-06-28,514.85,15.93
WIPRO,Jul-2024,2024-07-01,527.35,2024-07-31,522.0,-1.01
WIPRO,Aug-2024,2024-08-01,521.55,2024-08-30,538.4,3.23
WIPRO,Sep-2024,2024-09-02,532.45,2024-09-30,541.45,1.69
WIPRO,Oct-2024,2024-10-01,546.75,2024-10-31,551.8,0.92
