,ADANI ENTERPRISES,ADANI PORTS & SEZ,APOLLO HOSPITALS,ASIAN PAINTS,AXIS BANK,BAJAJ AUTO,BAJAJ FINANCE,BAJAJ FINSERV,BHARAT ELECTRONICS,BHARTI AIRTEL,BPCL,BRITANNIA,CIPLA,COAL INDIA,DR. REDDYS LAB,EICHER MOTORS,GRASIM,HCL TECHNOLOGIES,HDFC BANK,HDFC LIFE INSURANCE,HERO MOTOCORP,HINDALCO,HINDUSTAN UNILEVER,ICICI BANK,INDUSIND BANK,INFOSYS,ITC,JSW STEEL,KOTAK MAHINDRA BANK,L&T,M&M,MARUTI SUZUKI,NESTLE,NTPC,ONGC,POWER GRID,RELIANCE IND.,SBI,SBI LIFE INSURANCE,SHRIRAM FINANCE,SUN PHARMA,TATA CONSUMER,TATA MOTORS,TATA STEEL,TCS,TECH MAHINDRA,TITAN,TRENT,ULTRATECH CEMENT,WIPRO
99,3107.7,1281.6,6375.9,2841.5,1033.3,8945.25,6760.9,1587.55,197.5,1236.1,296.4,4865.0,1481.25,431.95,1240.64,3988.4,2223.55,1557.85,1442.85,623.85,4684.0,547.75,2256.55,1090.3,1512.1,1508.85,428.6,824.8,1776.4,3617.8,1878.8,12337.7,2573.4,324.75,263.25,275.75,1455.03,746.7,1501.1,2330.7,1608.9,1108.97,979.8,151.8,3910.9,1262.65,3706.7,3948.6,9681.75,487.1
100,3109.95,1304.2,6322.45,2814.65,1040.55,8960.55,6910.1,1593.9,199.4,1213.1,299.93,4961.45,1472.25,435.95,1226.97,3911.1,2240.05,1562.25,1425.4,626.9,4671.15,558.65,2240.0,1083.7,1518.7,1492.65,427.65,821.9,1753.7,3670.1,1863.95,12250.55,2586.1,329.1,265.5,270.05,1441.58,740.05,1486.4,2372.55,1598.1,1098.89,986.2,152.4,3877.5,1254.35,3698.2,3881.75,9600.7,479.85
101,3122.1,1322.8,6231.45,2830.5,1052.85,9162.5,7022.75,1582.65,199.45,1224.8,297.6,4920.2,1463.35,429.45,1208.82,3913.8,2207.35,1546.2,1440.7,626.35,4572.55,557.65,2239.7,1083.75,1533.55,1483.85,428.0,818.05,1775.6,3706.4,1881.15,12510.35,2566.45,331.6,261.75,270.25,1492.85,733.3,1479.55,2386.35,1604.15,1077.66,978.65,152.7,3840.9,1253.8,3759.4,3875.2,9623.45,472.3
102,3197.1,1341.85,6356.8,2846.75,1047.2,9148.15,7245.25,1643.85,201.5,1228.6,301.2,4911.25,1496.95,434.1,1231.58,4019.3,2287.3,1543.55,1447.9,633.35,4722.3,560.25,2264.35,1093.3,1553.0,1498.05,428.35,830.2,1785.5,3763.9,1921.35,12600.35,2622.35,335.8,268.05,276.9,1485.85,752.35,1500.25,2359.8,1620.55,1082.74,992.8,155.85,3876.3,1248.1,3801.8,3948.0,9749.15,480.1
103,3252.1,1375.9,6457.25,2871.0,1053.1,9042.15,7250.95,1646.0,211.1,1217.35,300.35,4895.2,1498.65,442.05,1250.07,3946.65,2292.55,1556.7,1470.5,634.75,4680.75,568.6,2285.9,1099.65,1542.4,1495.45,426.7,871.95,1790.7,3838.0,1915.95,12569.6,2585.6,342.35,269.9,280.15,1484.78,758.3,1489.95,2431.75,1629.25,1073.56,992.25,163.15,3916.75,1244.55,3738.4,3886.8,9954.4,484.95
104,3268.75,1404.15,6419.75,2874.2,1047.2,9276.1,7207.4,1656.55,221.0,1208.25,307.9,4899.95,1489.4,443.2,1247.51,3922.2,2306.3,1528.3,1480.15,631.9,4560.8,571.2,2286.7,1081.2,1559.4,1482.85,425.85,879.25,1757.4,3807.4,1971.95,12552.45,2623.3,344.8,272.5,279.55,1486.95,766.4,1470.6,2465.95,1622.25,1117.26,1004.65,164.65,3883.8,1236.8,3755.95,3891.9,10038.15,481.2
105,3233.45,1397.2,6375.05,2869.35,1063.25,9080.45,7309.25,1640.35,221.5,1225.7,305.48,4834.6,1471.5,445.5,1224.88,3934.2,2305.45,1535.85,1482.3,624.1,4557.2,576.6,2265.2,1077.2,1542.65,1480.65,425.2,869.0,1731.15,3782.45,1989.3,12427.85,2553.95,351.25,275.35,280.1,1471.6,771.05,1460.8,2556.45,1619.85,1105.76,1009.15,163.65,3947.3,1255.15,3712.5,3922.85,10001.9,483.2
106,3210.8,1366.85,6440.6,2918.3,1062.95,9146.15,7283.4,1655.8,220.3,1206.85,299.25,4813.6,1459.55,448.85,1228.5,4014.3,2277.85,1539.65,1527.6,622.4,4522.95,577.75,2264.95,1078.85,1544.45,1486.7,422.75,862.5,1749.15,3797.85,2002.7,12567.25,2549.6,354.65,269.0,277.65,1462.93,759.3,1463.75,2499.3,1619.35,1104.22,1011.6,163.4,4003.3,1279.25,3782.75,4003.2,10005.1,487.4
107,3224.8,1375.55,6397.75,2883.45,1059.1,9009.5,7175.65,1677.95,224.5,1191.0,295.23,4813.05,1449.4,446.95,1235.86,4031.25,2237.55,1545.25,1549.55,629.4,4524.9,570.05,2266.95,1083.4,1552.4,1479.1,427.55,857.1,1785.15,3743.1,2013.3,12421.6,2537.65,354.55,267.95,278.4,1460.1,764.75,1485.3,2518.85,1609.0,1101.85,1007.1,163.35,3979.25,1263.4,3754.45,3932.6,9823.6,485.05
108,3224.55,1348.65,6307.75,2892.0,1076.05,9030.5,7178.55,1689.15,223.55,1204.7,295.98,4826.8,1462.45,447.4,1234.91,4205.75,2280.8,1540.05,1546.6,634.6,4595.1,576.8,2268.95,1087.15,1568.35,1476.7,429.1,876.45,1788.4,3807.85,2078.1,12865.1,2498.05,363.5,270.4,281.75,1485.98,768.3,1518.8,2569.2,1599.7,1123.39,1013.2,165.2,3972.55,1265.15,3748.9,3931.85,9863.75,479.9
109,3198.45,1356.5,6505.05,2857.15,1080.0,8978.9,7193.6,1710.4,228.15,1204.45,292.88,4794.7,1450.3,439.85,1233.58,4248.65,2301.3,1540.5,1548.55,633.95,4521.7,588.6,2264.15,1107.05,1554.95,1494.85,426.35,874.6,1780.6,3785.25,2090.9,12888.0,2502.8,362.9,268.95,281.2,1463.65,764.2,1510.55,2550.4,1602.55,1111.78,1008.5,166.0,3946.55,1251.4,3679.35,3902.35,9769.15,475.8
110,3242.0,1352.3,6489.85,2896.75,1087.8,9005.55,7230.25,1704.1,228.75,1229.4,302.38,4808.7,1422.95,456.35,1231.58,4315.1,2306.35,1539.15,1536.35,621.5,4494.9,603.05,2260.9,1109.4,1552.85,1506.8,436.95,883.95,1825.95,3753.2,2076.2,12682.75,2527.6,362.5,272.0,282.55,1479.58,779.05,1503.35,2528.05,1604.05,1131.24,1013.5,165.05,3984.65,1266.3,3711.2,4021.15,9817.85,477.3
111,3209.9,1344.2,6406.55,2854.5,1073.45,9064.85,7229.55,1698.65,233.5,1225.55,300.6,4751.75,1396.8,455.6,1216.77,4302.25,2254.05,1521.5,1518.95,618.5,4440.8,598.65,2232.3,1104.4,1555.65,1484.75,430.1,866.45,1813.05,3679.25,2070.95,12266.55,2536.2,361.75,265.7,275.25,1467.15,766.3,1493.15,2485.6,1540.0,1135.34,1018.5,163.5,4001.4,1242.1,3619.3,4053.85,9652.55,470.75
112,3147.45,1315.55,6303.15,2844.4,1057.95,8997.05,7076.25,1656.85,234.45,1224.55,294.77,4761.9,1381.4,451.0,1202.17,4219.35,2237.4,1505.05,1494.7,612.95,4381.2,612.7,2194.05,1078.35,1539.9,1468.15,425.9,860.45,1798.15,3600.8,2053.45,12422.85,2553.65,361.15,279.85,274.05,1464.83,757.5,1466.9,2414.65,1540.05,1116.77,998.8,160.85,3941.2,1218.75,3600.6,3969.2,9506.25,459.35
113,3106.4,1304.35,6334.75,2830.0,1051.9,8919.15,6954.25,1618.5,233.45,1216.45,296.15,4740.7,1375.2,453.2,1210.07,4355.7,2242.95,1477.3,1509.25,604.6,4322.9,608.85,2220.8,1067.05,1490.95,1414.45,425.9,845.25,1792.6,3543.45,2031.3,12502.7,2546.1,359.25,283.15,274.25,1465.75,751.7,1462.75,2400.75,1537.55,1121.71,992.8,160.05,3872.8,1195.8,3645.9,3988.2,9463.8,448.35
114,3019.3,1295.55,6074.15,2807.7,1024.0,9021.3,6893.2,1593.9,231.15,1265.75,294.8,4695.0,1347.3,438.6,1191.43,4351.2,2226.05,1466.85,1494.7,605.65,4251.3,612.8,2214.8,1055.45,1474.4,1419.25,418.85,844.8,1786.75,3550.95,2024.95,12405.0,2462.55,351.15,274.15,280.1,1464.33,744.8,1456.95,2371.45,1516.4,1120.62,971.35,160.05,3862.0,1179.65,3525.1,4087.1,9382.75,444.35
115,3026.95,1310.0,6169.55,2808.55,1029.1,8804.5,7119.5,1619.0,233.3,1289.0,292.9,4668.3,1345.75,435.3,1188.57,4344.15,2273.15,1447.5,1531.3,601.55,4213.7,614.75,2231.6,1067.25,1482.05,1411.25,424.75,864.8,1792.65,3518.35,2082.9,12710.95,2437.7,350.55,275.25,281.65,1470.13,750.45,1447.55,2366.55,1522.8,1124.13,963.2,162.1,3826.2,1193.65,3563.05,4158.95,9363.95,452.75
116,3063.35,1321.1,6238.55,2841.85,1053.95,8795.75,7292.2,1629.45,233.3,1297.55,301.73,4753.3,1354.85,442.95,1203.22,4466.95,2280.55,1465.9,1512.2,605.95,4311.9,618.55,2241.5,1086.65,1477.5,1432.75,425.3,854.8,1809.95,3612.7,2090.65,12785.5,2458.7,342.9,276.8,283.65,1479.85,766.1,1475.4,2424.65,1540.1,1156.57,973.55,161.85,3864.6,1208.05,3596.75,4168.6,9565.25,462.0
117,3065.1,1322.1,6194.9,2874.9,1055.75,8795.8,7259.9,1621.1,234.35,1342.35,296.5,4797.8,1346.7,440.95,1190.42,4520.15,2370.15,1486.65,1507.6,601.15,4345.05,611.8,2262.75,1090.25,1474.5,1442.4,429.2,851.35,1813.05,3610.15,2062.6,12996.25,2501.25,347.15,276.8,285.35,1459.33,773.0,1469.85,2426.95,1484.65,1158.94,986.75,161.15,3874.7,1200.25,3633.0,4158.3,9533.55,462.1
118,3043.55,1320.5,6283.35,2867.75,1063.25,8697.1,7329.15,1630.35,236.5,1336.4,296.68,4828.95,1398.2,443.85,1190.16,4530.7,2337.75,1479.25,1511.7,594.2,4393.35,636.1,2260.25,1096.75,1474.65,1430.75,428.9,882.7,1842.8,3634.85,2058.45,12944.05,2500.15,351.65,279.35,290.4,1450.18,773.1,1460.05,2461.05,1485.75,1096.52,991.65,165.55,3831.05,1185.7,3609.75,4221.75,9658.85,459.9
119,3115.25,1330.55,6384.1,2861.45,1127.0,8734.9,7294.9,1655.55,237.6,1338.7,301.7,4844.15,1406.2,452.45,1243.75,4615.2,2367.45,1504.15,1510.75,594.7,4498.3,646.8,2230.85,1113.75,1496.1,1438.45,437.55,905.8,1642.45,3652.3,2096.85,12922.5,2562.65,359.2,281.95,293.3,1459.98,812.7,1444.45,2491.85,1520.15,1092.67,1001.25,167.7,3852.2,1190.3,3571.1,4323.15,9683.75,461.0
120,3080.4,1324.6,6258.6,2844.15,1130.3,8974.3,6731.2,1597.35,238.95,1326.0,304.73,4800.45,1409.15,455.8,1250.42,4601.0,2342.45,1473.85,1509.8,587.85,4491.6,649.3,2222.65,1107.9,1446.4,1430.25,440.0,887.25,1608.5,3605.2,2044.9,12703.35,2482.75,356.0,282.9,292.25,1452.55,801.3,1415.25,2498.6,1506.55,1089.11,999.5,165.8,3821.35,1278.75,3584.8,4304.85,9700.9,464.6
121,3081.2,1317.25,5968.35,2868.2,1159.25,8760.1,6826.6,1595.65,235.4,1332.45,309.4,4799.85,1408.0,453.25,1259.42,4571.85,2386.6,1387.4,1529.5,575.1,4457.7,650.05,2226.1,1160.15,1487.25,1434.75,438.2,895.75,1640.4,3634.3,2062.05,12689.85,2509.8,363.0,283.2,293.7,1465.03,826.5,1422.35,2492.2,1521.6,1085.01,1000.6,167.4,3870.2,1288.3,3604.85,4314.1,9964.45,462.95
122,3054.7,1324.9,5947.1,2875.9,1165.9,8903.65,6923.55,1615.0,233.75,1322.3,303.68,4775.95,1400.0,454.3,1240.86,4597.4,2411.65,1366.6,1520.1,583.65,4543.05,644.4,2230.45,1150.4,1515.7,1420.55,435.65,882.2,1623.95,3594.3,2156.35,12817.5,2507.4,363.2,282.85,301.85,1467.0,826.25,1436.55,2551.7,1502.1,1094.74,1007.9,165.0,3820.65,1263.5,3589.25,4409.9,9971.85,462.4
123,3039.6,1338.8,5958.55,2975.4,1149.85,9110.65,6882.7,1615.45,234.75,1304.05,317.33,4759.65,1420.05,453.9,1257.5,4602.4,2437.35,1360.7,1532.25,576.35,4561.5,641.45,2226.3,1139.45,1505.2,1414.45,439.0,890.35,1575.65,3599.5,2185.15,12805.35,2512.3,369.05,282.8,313.6,1466.55,830.05,1460.9,2582.1,1519.0,1077.75,1027.8,167.35,3863.3,1266.9,3568.45,4646.7,9983.45,457.4
124,2993.25,1320.3,6009.6,2929.75,1141.5,9105.6,6931.5,1627.3,234.1,1277.4,314.93,4744.6,1424.75,474.6,1269.91,4599.25,2481.35,1348.05,1519.6,565.9,4552.75,647.1,2217.05,1142.05,1483.7,1416.3,436.45,874.2,1546.7,3499.8,2193.0,12492.15,2456.1,364.95,286.1,310.85,1434.0,831.45,1443.25,2588.55,1511.15,1080.87,1013.4,166.5,3843.4,1250.45,3533.9,4523.65,9816.3,457.35
125,2874.65,1289.95,6056.7,2932.15,1143.65,9052.55,6859.85,1611.35,231.85,1283.4,305.13,5061.6,1423.4,460.6,1258.69,4599.0,2453.3,1358.8,1522.65,555.05,4509.75,638.8,2256.2,1146.3,1497.5,1425.9,434.75,880.65,1624.3,3463.3,2224.95,12439.3,2457.4,356.8,282.15,306.85,1419.53,807.8,1440.6,2547.55,1529.15,1084.67,1016.2,167.6,3921.05,1262.25,3280.15,4509.05,9776.9,458.65
126,2835.95,1287.65,5900.25,2913.0,1127.7,8677.9,6872.55,1615.15,227.4,1286.15,302.15,5173.85,1387.2,456.0,1251.52,4622.4,2421.0,1330.95,1506.15,552.35,4476.75,620.2,2379.4,1131.9,1452.55,1440.95,440.35,857.35,1643.9,3427.75,2191.5,12364.05,2508.65,349.15,273.6,295.25,1401.48,801.9,1450.15,2485.8,1515.35,1085.9,988.55,164.25,3978.95,1292.45,3270.9,4503.95,9682.4,463.9
127,2860.55,1277.25,5846.5,2843.3,1128.65,8749.4,6799.45,1603.05,231.6,1288.6,310.15,5228.4,1384.75,464.45,1211.27,4600.1,2377.35,1313.65,1482.65,550.45,4613.9,633.5,2341.05,1123.0,1442.5,1427.3,441.0,864.65,1648.35,3486.85,2182.4,12543.55,2539.0,355.45,276.85,302.0,1418.55,810.8,1426.75,2448.0,1521.75,1101.36,1012.1,166.05,3976.95,1287.0,3259.85,4498.6,9519.4,463.2
128,2766.65,1244.55,5806.4,2710.1,1115.65,8846.85,6605.15,1564.6,226.2,1275.45,296.08,5070.1,1358.8,443.5,1175.47,4568.05,2353.7,1320.05,1447.5,539.55,4764.9,619.4,2325.65,1115.7,1401.45,1439.55,425.1,834.55,1643.1,3275.45,2212.55,12504.65,2513.45,346.05,265.25,296.15,1394.13,819.8,1422.4,2360.9,1494.65,1071.73,1030.3,161.9,3960.2,1269.1,3245.7,4407.95,9446.1,455.9
129,2797.25,1266.75,5842.45,2771.25,1120.1,8981.8,6684.15,1572.7,227.1,1301.15,309.33,5066.8,1339.55,449.4,1184.2,4657.85,2377.15,1316.2,1437.9,548.55,4877.4,625.6,2362.55,1117.05,1410.15,1424.9,433.35,853.6,1627.95,3271.45,2193.05,12675.5,2533.2,355.5,270.25,303.75,1407.43,817.35,1431.95,2344.35,1506.55,1077.56,1046.65,162.25,3893.9,1264.4,3289.85,4471.4,9491.7,451.85
130,2879.6,1306.4,5830.15,2879.25,1132.0,8992.3,6718.75,1580.55,224.75,1285.95,303.45,5130.55,1414.65,444.0,1181.71,4657.45,2385.2,1312.9,1455.25,559.65,4885.55,633.5,2360.65,1128.0,1404.55,1423.45,431.85,860.6,1641.2,3293.85,2184.25,12673.85,2516.25,350.9,266.9,306.55,1402.7,808.8,1425.1,2301.8,1525.05,1083.48,959.75,163.85,3947.8,1262.05,3253.65,4465.7,9551.5,451.95
131,3037.55,1331.25,5862.8,2866.15,1122.85,9065.25,6675.7,1576.45,230.95,1284.3,302.98,5140.8,1357.35,448.7,1173.76,4730.55,2372.05,1321.05,1460.95,561.55,5043.45,646.65,2349.6,1120.55,1421.0,1424.7,429.7,881.5,1646.3,3379.45,2269.9,12814.2,2487.35,355.8,272.9,309.25,1420.08,818.2,1432.85,2330.35,1545.25,1072.12,964.65,164.95,3901.2,1275.5,3288.9,4540.35,9660.65,456.35
132,3049.75,1337.85,5848.8,2813.7,1128.05,8903.15,6680.0,1569.05,232.85,1309.9,312.52,5064.0,1406.7,467.85,1175.0,4649.35,2369.7,1332.9,1438.5,555.95,5057.3,653.7,2323.3,1124.35,1417.1,1419.95,427.8,870.95,1650.8,3411.3,2302.3,12767.3,2465.0,361.35,273.45,314.85,1416.28,820.3,1430.1,2320.0,1527.4,1055.78,947.3,165.6,3880.4,1274.5,3268.55,4527.0,9614.1,458.3
133,3041.65,1345.05,5931.7,2814.05,1139.3,8871.85,6747.15,1596.0,237.9,1345.1,309.38,5137.75,1421.1,468.3,1170.08,4681.75,2372.6,1348.15,1460.25,567.05,5141.35,653.35,2343.15,1131.05,1408.75,1453.35,431.45,886.4,1672.05,3460.6,2371.75,12497.65,2468.35,361.45,277.65,312.5,1425.35,811.95,1452.2,2338.7,1536.3,1086.25,936.4,165.9,3900.95,1307.95,3333.9,4596.65,9709.1,464.45
134,3060.5,1335.7,5953.05,2809.9,1141.35,8780.7,6727.4,1584.75,248.2,1344.45,314.15,5086.8,1399.05,470.25,1159.91,4693.9,2423.65,1333.2,1464.1,570.2,5089.2,655.45,2320.35,1130.5,1412.35,1444.3,436.3,907.45,1696.55,3450.75,2514.6,12641.5,2445.5,365.45,277.45,313.15,1435.7,817.85,1434.2,2371.6,1531.4,1081.75,945.7,167.35,3834.1,1305.4,3361.15,4634.55,9890.35,461.0
135,3059.75,1340.2,5953.95,2816.35,1143.75,8813.85,6738.0,1587.5,258.8,1347.75,314.5,5096.05,1404.05,469.7,1162.32,4684.4,2434.35,1338.9,1466.05,569.4,5109.85,660.35,2327.15,1130.75,1417.3,1443.65,436.65,890.8,1696.95,3464.2,2503.7,12600.15,2504.4,366.3,279.0,316.9,1434.83,821.0,1439.85,2370.45,1531.9,1081.75,953.95,167.9,3851.45,1305.65,3362.55,4643.0,9865.6,462.55
136,3117.5,1385.5,5948.25,2851.8,1137.65,8820.7,6742.85,1582.55,274.15,1344.3,322.0,5178.1,1442.3,490.65,1155.96,4672.95,2446.65,1341.9,1458.8,565.6,5053.85,693.6,2310.7,1120.95,1406.5,1434.15,434.8,923.45,1698.25,3440.95,2522.65,12473.3,2460.8,372.0,280.1,325.65,1436.13,830.65,1429.65,2373.25,1540.95,1080.52,951.3,174.35,3820.2,1323.9,3377.0,4667.3,9789.4,460.9
137,3140.95,1378.2,5868.15,2885.75,1126.0,8805.55,6744.55,1583.95,283.6,1347.9,320.25,5267.4,1482.3,501.7,1174.55,4695.45,2436.65,1343.05,1459.2,560.4,4995.95,684.55,2366.9,1111.1,1404.95,1454.8,439.9,915.8,1699.55,3460.85,2521.05,12531.35,2469.15,373.85,278.0,325.75,1460.65,818.75,1427.4,2336.75,1539.3,1106.6,947.5,173.3,3832.0,1330.4,3383.85,4646.95,9894.85,461.3
138,3387.3,1443.35,5970.05,2903.75,1165.25,8963.45,6826.65,1608.45,288.5,1374.05,323.73,5281.15,1489.15,497.3,1179.54,4852.85,2453.8,1353.55,1492.6,565.65,5145.2,676.8,2382.5,1134.5,1440.85,1472.4,441.35,917.0,1709.05,3585.4,2609.2,12934.9,2474.15,372.3,283.45,319.9,1486.05,832.1,1446.8,2400.45,1495.1,1104.22,962.35,175.5,3893.45,1337.5,3452.05,4698.55,10170.55,465.8
139,3384.95,1416.1,5914.35,2874.75,1174.0,8948.2,6836.9,1601.7,297.2,1388.5,327.05,5240.7,1486.45,501.0,1173.15,4880.95,2441.0,1345.2,1517.2,565.1,5118.3,673.25,2369.05,1131.95,1441.8,1465.1,436.2,908.65,1703.45,3625.9,2579.75,13000.45,2467.75,374.95,283.25,318.8,1480.25,828.6,1436.25,2397.5,1486.7,1084.77,960.55,174.85,3849.5,1321.75,3412.4,4715.4,10231.1,463.65
140,3289.05,1431.65,5939.3,2872.3,1187.0,8998.7,6895.5,1595.8,294.45,1384.35,328.03,5212.25,1478.65,494.45,1174.54,4793.3,2390.65,1353.3,1527.7,564.25,5083.9,677.85,2384.5,1129.8,1465.1,1471.35,431.5,901.95,1711.0,3652.0,2549.1,12906.1,2459.9,369.65,277.65,317.95,1466.25,833.7,1410.2,2380.0,1466.05,1074.54,958.5,175.5,3847.05,1329.7,3403.4,4682.0,10225.5,452.45
141,3244.05,1400.5,5904.5,2911.2,1183.4,8989.75,6873.05,1599.65,289.1,1371.05,323.25,5250.55,1479.45,487.65,1193.06,4770.95,2440.35,1358.4,1530.5,578.45,5183.95,681.3,2395.95,1126.95,1459.35,1467.05,429.0,907.35,1703.65,3658.2,2552.8,12818.6,2451.7,365.4,274.3,312.8,1456.2,831.15,1450.75,2393.7,1464.9,1082.1,947.55,174.9,3839.9,1315.1,3409.4,4615.9,10178.9,456.05
142,3258.8,1410.0,5903.45,2900.15,1159.75,9070.2,6806.7,1569.9,292.15,1377.1,316.77,5229.8,1493.55,486.45,1200.15,4745.4,2400.6,1353.1,1508.3,561.85,5143.75,705.3,2373.4,1102.0,1460.25,1450.95,430.95,901.9,1687.85,3634.8,2533.65,12788.65,2476.2,364.6,271.85,317.7,1440.78,822.65,1412.8,2374.65,1478.95,1058.15,943.6,174.25,3803.65,1286.45,3380.4,4672.05,10023.4,450.8
143,3194.25,1383.5,5766.45,2883.7,1167.95,8968.5,6616.45,1524.1,290.65,1377.15,312.88,5198.55,1466.6,482.15,1174.75,4742.95,2345.2,1331.85,1514.85,550.75,5136.0,695.15,2351.4,1113.7,1446.8,1427.45,423.85,883.7,1690.1,3634.7,2493.5,12598.0,2404.8,359.7,266.7,306.7,1424.85,825.85,1380.05,2302.7,1459.1,1054.1,923.95,164.15,3736.1,1240.85,3271.85,4651.35,9868.85,436.95
144,3411.35,1437.4,5839.2,2881.2,1162.15,9084.75,6697.7,1528.6,295.95,1372.75,313.9,5179.8,1447.2,491.2,1158.37,4733.45,2316.25,1324.1,1531.55,549.85,5119.6,689.35,2329.05,1121.05,1461.85,1406.9,426.45,880.55,1680.4,3669.3,2506.25,12399.3,2354.9,359.0,264.35,310.0,1430.4,830.35,1386.4,2354.05,1459.8,1047.23,923.0,167.2,3670.95,1228.45,3241.9,4559.15,9915.5,438.2
145,3645.25,1583.95,5851.2,2866.45,1223.9,9335.45,6915.55,1575.8,318.65,1391.1,333.08,5167.8,1452.35,512.35,1156.66,4670.85,2368.8,1314.45,1572.2,550.1,5160.6,695.95,2355.9,1160.0,1529.7,1405.9,430.35,915.3,1718.05,3897.15,2634.0,12476.15,2355.05,391.8,284.1,337.65,1510.33,905.65,1391.5,2509.15,1453.05,1056.02,950.45,174.25,3702.85,1245.35,3261.2,4662.2,10470.05,444.1
146,2941.25,1248.95,5845.7,2857.65,1131.25,9246.75,6509.55,1477.3,255.55,1299.7,290.1,5325.1,1462.55,441.9,1146.16,4495.4,2256.4,1303.55,1483.15,534.45,5310.7,649.05,2496.3,1071.45,1391.5,1393.65,415.2,841.85,1637.95,3403.2,2572.9,12176.05,2427.75,331.25,236.3,295.95,1397.28,775.2,1338.85,2260.7,1429.85,1073.65,903.9,158.95,3715.0,1239.3,3238.95,4538.15,9918.3,438.15
147,3115.35,1354.6,5934.65,2961.75,1184.5,9602.25,6836.65,1517.7,260.35,1344.35,290.55,5486.65,1496.95,460.55,1164.83,4579.0,2304.85,1343.7,1551.8,551.95,5658.5,695.25,2602.75,1108.65,1500.95,1430.1,430.3,878.4,1718.1,3409.0,2740.95,12502.6,2509.85,341.0,247.5,298.8,1420.75,789.75,1390.1,2387.45,1487.3,1128.37,929.95,169.2,3746.45,1266.9,3317.65,4903.8,10038.1,451.5
148,3185.65,1352.95,5962.0,2904.8,1170.95,9701.45,6925.8,1526.45,273.65,1370.6,292.08,5440.45,1477.0,472.95,1178.19,4719.75,2334.75,1397.5,1559.7,555.25,5534.25,677.5,2549.6,1110.4,1481.1,1472.25,435.4,888.1,1734.7,3482.55,2699.85,12673.5,2471.4,349.75,252.3,300.45,1431.6,816.95,1442.85,2474.8,1472.7,1125.91,938.25,172.05,3830.4,1317.45,3321.65,4878.45,10054.95,461.0
